,RestaurantsDelivery,RestaurantsTakeOut,RestaurantsPriceRange2,BusinessAcceptsCreditCards,RestaurantsReservations,GoodForKids,RestaurantsGoodForGroups,business_id,is_open
805,False,True,1,True,False,True,True,_M-yuLQcvIEHy0EBEcc8MA,0
806,False,True,2,True,False,True,True,FwFJcH8ashI_DyP1VTQRlw,0
807,False,True,1,True,False,True,True,GpTOCASwjj9bdXnkYCpASQ,0
808,False,True,1,True,False,True,True,aWNaNbDe-cVBfxL2cLVPNg,0
809,False,True,1,True,False,True,True,8nFilvLL31BhrHS26TfD8g,0
810,True,True,1,True,False,True,True,Bu9x6JH0H_b7_R_X53glOw,0
811,False,False,1,True,False,False,False,XPOvJBe5f-gYMdboT_MXmw,0
812,True,True,2,True,False,True,True,SyIuGU6BtLiwphqq9mnCKQ,0
813,False,False,1,False,False,False,False,-jOBLBltG_33vpnXdoS0bA,0
814,False,True,1,True,False,True,True,OPL9rMIdmXar332EgqypJA,0
815,False,True,1,True,False,True,True,XiVCCAa2NPkA3fYpRW0U4w,0
816,False,True,1,True,False,True,True,4IIAxlEz4HLZbAH6DzFnQw,0
817,False,True,1,True,False,True,False,Q9zl3bmiKUHLaMjEjdJ9Sw,0
818,False,True,1,True,False,True,True,p93DgPXIrrkVhCmp-BrNlg,0
819,False,True,2,True,False,True,True,bU3Z7IiLY0-6sswo8WXeKQ,0
820,False,True,1,True,False,True,False,-O-j-LQ4yNAjQRRT37Xjow,0
821,False,True,1,True,False,True,True,gnE7VBl6EDTiy02a4WP4ng,0
822,False,True,1,True,False,True,True,5RobApbIYpB4vA19yWORwA,0
823,True,True,1,True,False,True,True,YgDNOtgVtGZWAYJ-HdEuNw,0
824,False,True,1,True,False,True,True,frkgAG2PPh4i_35DoQfnMA,0
825,False,True,1,True,False,True,True,36DHttegRgSBnD0VWUhnNw,0
826,True,True,1,True,False,True,True,JjWTGzsdLScd43BojsHSmw,0
827,False,True,2,True,True,False,True,hHs2Ytn2QSHnFscnALsLlQ,0
828,True,True,1,True,False,False,False,U92QXDzIG1xl94SUcXhkSQ,0
829,False,True,1,True,False,True,True,C9IDOym5ajflnvJcp1-p4w,0
830,False,True,1,True,True,True,False,iKdjBmnrLxIKrir-tJ63TA,0
831,False,True,1,True,False,True,True,9rZUX48oY49A65rgiAIvrA,0
832,False,True,1,True,False,True,True,AFa-8q1yIIk60u9cJDss7g,0
833,False,True,1,True,False,True,False,IjRmynwrTKyYDxvAjm0hag,0
834,False,True,2,True,False,True,True,txvdbxVsjimHWDxU2PDNwQ,0
835,True,True,1,True,False,True,True,tErqAxC-kFXHghLXKY5_AQ,0
836,True,True,1,True,False,False,True,3Rn91lErljcpt0sY31bXQw,0
837,False,True,1,True,False,True,True,WKjN69Xqddsa5_XS7nSz_A,0
838,True,True,1,True,False,True,True,l02ynruMoe4bvrzJ6bA_0g,0
839,True,True,1,True,False,True,False,F0QWKYUmBkxWOap1xspVzw,0
840,True,True,1,True,False,True,True,L-hvp_vsi16XTFCdf7yf7A,0
841,False,True,1,True,False,True,True,lVuGKyZ29_ysUtuIGkMEWw,0
842,True,True,1,True,False,True,False,8k_oKQ1B2ZGJZvY1sidpUA,0
843,True,True,2,True,False,True,True,XIBoAKSB52c3BYXnbLpgaA,0
844,True,True,1,True,False,True,True,HfIvH_cVCLUZ1ogyiK9J2Q,0
845,False,True,1,False,True,True,False,UK-v9kE16bUrifXmzfFxUw,0
846,True,True,1,True,False,False,False,oCo71AEK7x-CGpzVg56wRA,0
847,False,True,1,True,False,True,True,uYyfBdh2-v4Lg165p9UjNQ,0
848,False,True,1,True,False,False,True,ZYjbZBJFGk-Tn6cpD-K5eQ,0
849,True,True,1,True,False,True,True,MLNZIwvYb7MiVkSm0lFFhA,0
850,False,True,1,True,False,False,True,4Hf4shrnWIN7anCwXPbrSg,0
851,False,True,1,True,False,True,True,Gj6qT1khVT0h0gHGuKeHxQ,0
852,False,True,1,True,False,True,False,SviBUV-0nWV9dpS1yxDuTw,0
853,False,True,1,True,False,True,True,zTHdN_JqcLSM982Sb669rA,0
854,False,True,1,True,False,True,True,iFlEWAwE1MwcXREzgLNIsQ,0
855,False,True,1,False,False,True,True,tOe1Pz28wXY3vUhc3uPBKQ,0
856,False,True,1,True,False,True,False,T1kUmxQiMVdyY6gKB1ViIg,0
857,False,True,1,True,False,True,False,QaaABfdeT1IWxQ7Vqr_SMw,0
858,False,True,2,True,False,True,True,7p8DY8LPwBSdF0gzJTqIAQ,0
859,False,True,1,True,False,True,True,kufdqqeufwSP6rgeIKLKAg,0
860,True,True,1,False,False,False,False,FgNrM5FbCQDo8B_tz7HwJg,0
861,False,True,1,True,False,True,True,FRr2a55hbdZBUMQTE1blHA,0
862,True,True,1,True,False,True,True,z6sg3yLchXyZqUmanvECYw,0
863,False,True,1,True,False,True,False,PTErP2xKqaUsXFUxW9JsTg,0
864,False,True,1,True,False,True,True,ArIXofDAcFztX8Ry0_81sw,0
865,True,True,1,True,True,False,False,c_ZDp8DFUBLqCTZgD_m1iQ,0
866,True,True,1,True,False,True,True,JXcdTuXGaPQHY2-qWIGndA,0
867,True,True,1,True,False,True,True,tkDs-InBqql7rqlAan97vA,0
868,False,True,1,True,False,True,True,vq00Ag8JxNCuhaGQjai-JA,0
869,True,True,1,True,False,False,False,B5S_5MCYNWvcz0qn6dnTUw,0
870,True,True,2,True,False,True,True,LgPqwqpNBZVdB9k_akXH9Q,0
871,True,False,1,True,False,True,True,I5fhj9iSo3iLucZnXTA0KQ,0
872,True,True,1,False,False,False,True,hUG1Eh42Pld2fTpsefw9cg,0
873,False,True,1,True,False,False,True,VX3yN_jwXlu2vfL8EGwz0Q,0
874,True,True,1,True,False,True,False,Ywo3yKN1Qqt9QHGoDeQ0Cg,0
875,False,True,1,True,False,True,True,dqhYXtw1P--1MpxBKQMk-g,0
876,False,False,2,True,True,True,True,2PvPsZ3KRFCtHbQkNHvGpg,0
877,True,True,1,False,False,False,False,MlDgcQAyr4wLZkS39Z-3CA,0
878,False,True,1,True,False,True,True,Czrf2tvoWp2BhODMnaimxg,0
879,True,True,2,True,False,True,False,o_6YLXkEWeLZputXJ--QYA,0
880,False,True,1,True,False,True,True,cz3itN2cmTPkUpqWFqm3wA,0
881,False,True,1,True,False,True,False,MMW1XE7UTATzardMrrVTMA,0
882,True,True,1,True,False,False,False,MKZ4spSpu2hKjpRW4wwkPQ,0
883,True,True,2,True,False,True,True,erCGkXWcik3Kij95vShPVg,0
884,False,False,1,False,False,True,True,fzHU7QRi9PX5UAtTM0jpfQ,0
885,False,True,1,True,False,True,True,Zud0Z8ajPgvL0HXVJ61B6g,0
886,False,True,2,True,False,False,True,xWxn5wmpSNUVKvyTuVdVJg,0
887,True,True,1,True,False,True,True,vsM7RsJNrP6ukSgy1Ew5xA,0
888,True,True,1,True,False,True,True,NGK31ST2C3sT1uwNtAeFdw,0
889,True,True,1,True,False,True,True,7rtbIYXGSFdZeKbIaif1vQ,0
890,False,False,2,False,False,False,False,srX8-TIvpFHUGlr-K2sO9A,0
891,False,True,1,True,False,True,True,DyYh8Oxn_bKXDJki_uhfmA,0
892,True,True,1,True,False,False,False,uM3OgGrIMv26Mye7iWjY9g,0
893,False,True,1,True,False,True,False,ZLn-58uPlYBPfxj0x1tZkg,0
894,False,True,1,True,False,True,True,znqFzYiKDdjwR13maABX1A,0
895,True,True,1,True,False,True,True,fRKTd27NSZ_WE09s8dHUwg,0
896,True,True,1,True,False,True,True,9SiWivBDa2fU5Tnb2TQ22Q,0
897,False,True,1,True,False,True,True,iughLCnsJqO9kUgqZIkB3Q,0
898,False,True,1,True,False,True,True,DkdMQyXlJbkqhq3XCnoLlQ,0
899,False,True,1,True,False,True,True,qjtELTt9fdIwoi_xGNN21g,0
900,True,True,1,True,False,True,False,mQsXDZ2EGBJ5wj2VI4zr_Q,0
901,False,True,1,True,False,True,True,oNeZmmoO7OCyT2vSsVnGKw,0
902,False,True,2,True,False,True,True,5ufcSii8MbAI3Yn5BQq2tA,0
903,True,True,1,True,False,True,True,CF33F8-E6oudUQ46HnavjQ,1
904,True,True,1,True,False,True,False,bBDDEgkFA1Otx9Lfe7BZUQ,1
905,True,True,1,True,False,True,True,G4lRmwDHdvhZAhmtlsYYBw,1
906,True,True,1,True,False,True,True,yM8LlTInbQH4FwWC97lz6w,1
907,True,True,1,True,False,True,True,O1oZpbZNDMH_gz8DhsZCdA,1
908,True,True,1,False,False,True,False,aNXw3PkXVt8ANwLyCfcmpg,1
909,True,True,1,True,False,True,True,gb7JjRJtzWDsIWpJihZhBQ,1
910,True,True,1,True,False,True,True,9qxMhGWjGsuPUoQB3Y74Wg,1
911,True,True,1,True,False,True,True,CPgWuWGZ4v2sZr5_-1kluw,1
912,True,True,1,True,False,True,False,yFqq66GxRjnhZXPgjA6hnw,1
913,True,True,1,True,False,True,True,A1lAqN3SOaBLoo6NqVcy4Q,1
914,True,True,1,True,False,True,True,kLSEk3qXY1KdtFjxHJ9pww,1
915,True,True,1,False,False,False,False,aSJdDcspNCf-2oNF2E6SJQ,1
916,True,True,1,True,False,True,True,wcpL6sD6jKsBO0tbdK2KEA,1
917,True,True,2,True,False,True,True,YhQAQhG1IkXJH7oLZMbM9w,1
918,True,True,1,True,False,True,True,du_yelFmWOZDEyIAE-jdsQ,1
919,False,False,1,False,False,False,False,g7GCbnZC_HKO0ybNt7NXBw,1
920,False,True,1,True,False,True,True,wgcSbX3osqRibWW7pVyfww,1
921,True,False,1,True,False,True,True,diqXZ9CBFlIHW7i9UHefhw,1
922,True,True,1,True,False,True,True,0HgAYe8KZ_8nHyELHFwrpA,1
923,True,True,1,True,False,True,False,UJE-f8gVEB2za5QPZd_wVw,1
924,True,True,1,True,False,True,True,3GGGwkQ8A0ICQTfwTKPiQw,1
925,True,False,1,True,False,True,True,AjEg3RzLzQwv4xPPzTc6wQ,1
926,True,True,1,True,False,True,True,XsjesLpDVSToQIxSeON70A,1
927,True,False,1,True,False,True,False,J8j18KB--ZH4MjTQryPEpA,1
928,True,True,1,True,False,True,True,cwvpVlg5BE2XXRWTHe3p9w,1
929,True,True,1,True,False,False,False,J1duow_JpO47UuqnrY_LaA,1
930,True,True,1,True,False,True,True,aqubLw9IW03svL_uDXNJ8A,1
931,True,True,1,True,False,True,False,NyV_2EGhs-YHYYVmZRYmOQ,1
932,True,True,1,True,False,True,True,q3AbKPlzrqbUh8tz26vsdQ,1
933,True,False,1,True,False,True,True,73ZQXm26Mb4Pr-ibmeGk6Q,1
934,True,True,1,True,False,True,True,1lC4dy6jlB2tBdBWbocO7Q,1
935,True,True,1,True,False,True,False,qejPFPUKiIXvHJ4BirgLUw,1
936,True,True,1,True,False,True,True,YWcH3SLyRIBHIBBgudqZLw,1
937,True,True,1,True,False,True,True,3bmrxhqVpB5XCg-4j6y39A,1
938,True,True,1,True,False,True,True,LPWkWjR-K21nikUxQtQNtg,1
939,True,True,1,True,False,True,True,Y70T1eClNnw_PlBkr1IHqg,1
940,True,True,1,False,False,False,True,L3u4I6wHtwMQJ-ZtvfrkkQ,1
941,True,True,1,True,False,True,True,wuv3jE5Lc23TcfC70qu-Mg,1
942,True,False,1,False,False,False,False,iJn64rU6vapSp8uTjmshcA,1
943,True,False,1,True,False,True,True,y3RXPIuqr5Q0lId1K9Ai2A,1
944,True,True,1,True,False,True,False,0xe81EigRw_b5W8tg0Ca6Q,1
945,True,True,1,True,False,True,True,42IIF87kg1Ay4AeS6r9SOQ,1
946,True,True,1,True,False,False,False,z06yuwkwWjgXAxnlZKg1yw,1
947,True,True,1,True,False,False,False,c6xp1swmd-_P87kt3xggDA,1
948,True,False,1,True,False,True,True,Cx3G-kw4kYtlcig8yG7fWw,1
949,True,True,1,True,False,True,True,L5LW_wN6Z0JV_vKe2jnsBw,1
950,True,True,1,True,False,True,True,X8k7N03buo2bBbUUfcAltQ,1
951,True,True,1,True,False,True,True,tj7aaF1AhAyiepySMHPK3w,1
952,True,True,1,True,False,True,True,n2HP8fenpzI7eg6TRDj4lw,1
953,True,True,1,True,False,True,True,2gTnSpYBmg_5JubGpCtSQQ,1
954,True,True,1,True,False,True,True,y0pfoNQOyrb98aEIdH6cnA,1
955,True,True,1,True,False,True,False,59fWFpyDg01BTEH-Hh6jdw,1
956,True,True,1,True,False,True,True,q61niB21oQPmZlO3wsSO7Q,1
957,True,True,1,False,False,False,True,eOeKgRKbs-iAsIEOmHTrYg,1
958,True,True,1,True,False,True,False,O8RzM_uLVEnDWEhX3whqtQ,1
959,True,True,1,True,False,False,True,a8Q2bvUW6mAiws7xW7cS6g,1
960,True,True,1,True,False,True,True,7BdU02Hf1QQx5YE3WYGcxQ,1
961,True,True,1,True,False,True,True,DdFfDwu5z7f24pp6e_q2XA,1
962,True,True,1,True,False,True,True,jLNxPH975elBwriKSjhw7w,1
963,True,True,1,True,False,True,True,9DhjKaR2f9wKATnUvxBAgg,1
964,True,True,1,False,False,False,False,EQoeJ4o6re7EC4_EONXPlg,1
965,True,True,1,True,False,False,False,FZCj995CEL2G-JTiLC3Azw,1
966,True,True,1,True,False,True,True,zSEqhlaHqY8sIDxznturEQ,1
967,True,True,1,False,False,False,False,KE_oM4y1GMI3YMOnnqHqRQ,1
968,True,True,1,True,False,True,True,r31oH9nLDCLcSqsd3MdT1A,1
969,True,True,1,True,False,True,True,M4vYPpkKcPxfZvebDv0ugg,1
970,True,True,1,True,False,True,True,RPLPto1ejkyE8vsGOV5phg,1
971,True,True,1,True,False,True,True,HvFHRwDDu36nBGSyEv81WQ,1
972,True,True,1,False,False,False,False,8ZHMr31oBElXmaqSmZJs2Q,1
973,True,True,1,True,False,True,True,1ol8rghO_5m0M5WFMv-C8Q,1
974,True,False,1,True,False,True,True,HKbRmIZDRqeC6obLG0k_DQ,1
975,True,True,1,True,False,True,True,iaW0dgrW_Y5-FSTV8axNOA,1
976,True,True,1,True,False,True,True,w18LqIckdMOK7-PU49KBsQ,1
977,True,True,1,True,False,True,False,_TANOcxwIOmQhk1mnXaj7w,1
978,True,True,1,True,False,True,True,kvE2BJp9Rc8irEnbjnlNHA,1
979,True,True,1,True,False,True,True,_AqS7hNIQra2bsZRgVs-kQ,1
980,True,True,1,True,False,True,True,6jNFUIKiCCKnLCpGJpkyrg,1
981,True,True,1,True,False,False,False,-7Rx5jVeQmlVoAU_oXrzew,1
982,True,True,1,True,False,True,True,SFafZpcCcjO28VzimGmKrQ,1
983,True,True,1,True,False,False,False,iM1hWCwxoqO-d_djiKpEXQ,1
984,True,True,1,True,False,True,True,1QtF1bFgzG3Jo0-L4kv0Cg,1
985,True,True,1,True,False,True,True,DOydgEG9DzmM74QSz4btFA,1
986,True,True,1,True,False,True,False,7-cD0S7vJlUOuTpF2vQLOQ,1
987,True,False,1,True,False,True,True,Wy8Hswf2cLQGRZN6armkag,1
988,True,True,1,True,False,True,True,gkNFqSreKexZxC0BTqS4uw,1
989,True,True,1,True,False,True,True,rH0FgPdxWWhH4YFz4mempg,1
990,True,True,1,True,False,True,True,UYOZc-cC932HirQyMmqhfA,1
991,True,True,1,True,False,False,False,KSTWGtRlYowMIuFspfvAFg,1
992,True,True,1,True,False,True,True,BTtQdwXZT8c5QvKrz3QI5Q,1
993,False,True,1,True,False,False,True,0bzkJPZaxJI0aWh20ayBJQ,1
994,True,True,1,True,False,True,False,cpsKyZKCLpTMmu0YQsbIsg,1
995,True,True,1,True,False,False,False,Q4OTSH9DaoeqtYcg6qYtZg,1
996,True,True,1,True,False,True,True,5ewePyN_mEE_79OmYyYBEA,1
997,True,True,1,True,False,True,True,iJOwwuhHP_0BCHmpmJ8l4Q,1
998,True,False,1,True,False,True,False,-v0JE4wW_4Xs6C3WT2XgDA,1
999,True,True,1,False,False,True,False,dHOxmu8B_FGEcVa7q0zrTg,1
1000,True,True,1,True,False,True,True,nptxS2jTf6nOQCEcXNL_HA,1
1001,True,True,1,True,False,False,False,NPXrueyhHya5Q00GR3rzHQ,1
1002,True,True,1,True,False,False,False,LZEe4gVp1BNqYdGl-OZzBg,1
1003,True,True,1,True,False,True,False,ZuYD3r8Kb5IECQC5ufKREQ,1
1004,True,True,1,True,False,True,True,-9yzQQ0d_rcOD2CzdTNO_Q,1
1005,True,True,1,True,False,True,True,bxjOSldtLatq7jX4j0lKuQ,1
1006,True,False,1,True,False,True,True,Okp9reNh6b53JwtjTlQAdw,1
1007,True,True,1,True,False,True,True,H-ShuZET0m9IkCv-L9zFXA,1
1008,True,True,1,True,False,True,True,zdG9d52hqH0JIk65LQzcaA,1
1009,True,True,1,True,False,True,False,NsbA31abl8CvYFs6P6kpyw,1
1010,True,True,1,True,False,True,True,nROgQ9JIN0sjv-i5R1rHcA,1
1011,True,True,1,True,False,True,True,NpIHuh0tMIZ-6EDmmwHvZA,1
1012,True,True,1,True,False,True,False,5D-Gjagh385iopO3xqjjIQ,1
1013,True,True,1,True,False,True,True,ksma5FPvWkaZvcwHz_bZPA,1
1014,True,True,1,True,False,True,True,QSA-x2bb3kum9QLFpy7vUg,1
1015,True,True,1,True,False,True,True,7zzSq-37WyMeSRrN8-zd6Q,1
1016,True,False,1,True,False,False,True,EdW9vZanqh-fS8trtecDYg,1
1017,True,True,1,True,False,True,True,m98Pb-RE755HFPTr2_wwyw,1
1018,True,True,1,True,False,True,True,P0u1f6ea6LsyB8m1CXXyNw,1
1019,True,True,1,True,False,True,True,Dr2doMUrV87DKwvDAdCL1w,1
1020,True,True,1,True,False,True,True,W0JwMDaPz4KxJPqiUuh45A,1
1021,True,True,1,True,False,True,True,fFA6bjWbq724vB1tW4V9pQ,1
1022,True,True,1,True,False,True,False,sDbsELyAdRlpAs8vpQeKWQ,1
1023,True,False,1,True,False,True,True,hmzx6ymJcM_kErCHCGhxxg,1
1024,True,True,1,True,False,True,True,u8AetejFjM4g2vfwaNHx7w,1
1025,True,True,1,True,False,True,True,OL9CgTWy7rU2eNq6F13JBg,1
1026,True,False,1,True,False,True,True,2VvIvL-Dyp6QTk0-KfYeDg,1
1027,True,True,1,True,False,True,True,_xEomLz1UfKjn3-S1LYS8g,1
1028,True,True,1,True,False,False,False,DOYbaX8DdHVEcxbG2Bt3Bw,1
1029,True,True,1,True,False,True,True,4s4KAGJgtpZn9cgtdWcOmw,1
1030,True,True,1,True,False,True,True,ttevmSPHu3dHUHFXBpVX9A,1
1031,True,True,1,True,False,True,True,KPI0trKirkXDT8oroNfq3g,1
1032,True,True,1,True,False,True,True,SvKPvahr8Q8nLE0hNI6q9g,1
1033,False,True,1,True,False,True,True,V3YH4QI_OQmUgduumtGyfg,1
1034,True,True,1,True,False,True,True,9SVub2VmfgMmyqe3KQh3bA,1
1035,True,False,1,True,False,True,True,ro3mmznC6MEhzEw4osI-ww,1
1036,True,True,1,True,False,True,False,q1LlkxzJ1VEzKedgPrcDlw,1
1037,True,True,2,True,False,True,True,X9WTFeGEUjOQ9U6XZ7FqHg,1
1038,True,True,1,True,False,False,False,SMw8Fkpo4CGCTaSE2LfokA,1
1039,True,True,1,True,False,True,True,c4D851qxOujE5KTH8upXTA,1
1040,True,True,1,True,False,False,False,GdZMjP9OkwvclMk8tbQuwA,1
1041,True,True,1,True,False,True,False,P7qY1cGAPgFzaAk3cSBphw,1
1042,True,True,1,True,False,True,True,c4x06huNhVp04VI_MUiQsw,1
1043,True,True,1,True,False,True,True,wCWtAobVuZ0N7XJTb1ugGA,1
1044,True,True,1,True,False,True,True,yEh8qZoW34uoA9xKiXnCow,1
1045,True,False,1,True,False,True,True,baHb5T01_MnnhQFHRCR0fg,1
1046,False,True,1,True,False,True,False,srBsGpHMxuu8KSQcw7Pf8w,1
1047,True,True,1,True,False,True,True,HoXdBq2Puaj69d8z6lgiVw,1
1048,True,True,1,True,False,False,False,ldTsXru9q1V-aC6iM7BH-w,1
1049,True,True,1,True,True,True,True,JuiFuyPw2yjWiPpi3HXJ0Q,1
1050,True,True,1,True,False,True,False,ubDZpV0ratogOIy3L6HZgg,1
1051,True,True,1,True,False,True,True,xEo-_CApwhR5cmJ47DdGkw,1
1052,False,True,1,True,False,False,False,UjxQP7wWh8P3mblDM4lrTg,1
1053,True,True,1,True,False,True,True,eqLgpNj0DnRpMj63IfGVeA,1
1054,True,False,1,True,False,True,True,a93-oNkJsUWOCiHu5O9xLA,1
1055,True,True,1,True,False,True,True,LACylKxImNI29DKUQpWuHw,1
1056,True,True,1,True,False,True,True,uz3bn1LnXUGPteDoHYhcRQ,1
1057,True,True,1,True,False,True,True,7KKre8EbV95w_MbYTknCPw,1
1058,True,True,1,True,False,True,True,6jwmTTcGO5oy2JSa96WLzw,1
1059,True,True,1,False,False,False,True,wPwxfwrSNMmqxEHMzGG1Jw,1
1060,True,True,1,True,False,True,True,qyOUMa4Ol1lFnoZZ8lN_hA,1
1061,True,True,1,True,False,True,True,cLY7TxgdJCiGrD2C8DMEew,1
1062,True,True,1,True,False,True,False,vLdELbSYtwKVpkl4ownLEA,1
1063,True,True,1,True,False,False,False,KcsSlA3tyosXKzJVn6f3Ng,1
1064,True,True,1,True,False,False,False,W5jnx-8xydXZzG_vT5VxGQ,1
1065,True,True,1,True,False,True,True,dpGKdWz6y7ymYg3tpiPNDQ,1
1066,True,False,1,True,False,True,True,nJpTi2x_0fXIJKRpY5uipg,1
1067,True,True,1,True,False,True,True,51yV__LuSawlYDNSYpvdfA,1
1068,True,True,1,True,False,True,True,G6LoNkTHopeCB8mg1mG8Rw,1
1069,True,True,1,True,False,True,True,3w7NRntdQ9h0KwDsksIt5Q,1
1070,True,False,1,True,False,True,True,YqLNSVl9wwmXw6NKEqjsRw,1
1071,True,True,1,True,False,True,False,2KjXarF28RIn7_APW1b7qA,1
1072,True,False,1,True,False,True,True,g-UYlWJj42SBzUfNwYl_Bw,1
1073,False,True,1,True,False,False,False,yheGRZWHC-RJoKlqepj0hw,1
1074,True,True,1,True,False,True,True,vrx3ZpbsX9W7C5UFWOghtw,1
1075,True,True,1,False,False,False,False,Dfv6BewAcEokLLLpBXS2QA,1
1076,False,True,1,True,False,True,True,2NwPXMmcVLVv7sq5zbCr1w,1
1077,True,True,1,True,False,True,True,5OpUORgAc84h2Z4ctxKCiA,1
1078,True,True,1,True,False,False,False,0VbQPOI8LqNpSmW4rcEMdQ,1
1079,True,False,1,True,False,True,True,eM64YFx3lLTDgJYqn4YEpA,1
1080,True,True,1,True,False,True,True,3-3SDBwFGYuU0VZWmA8RfQ,1
1081,True,True,1,True,False,True,False,ew5TyXOlyCpCRptye1LdxA,1
1082,True,False,1,True,False,True,True,2esINQvNBShE7c6RwGzE9w,1
1083,True,True,1,True,False,True,True,GgyfvNsCMkhSdkyILqI9ZQ,1
1084,True,True,1,False,False,False,False,UQ0jqOj3e0Eqr1bd6bnL3g,1
1085,True,True,1,True,False,True,True,qWZT1X1w0Yn6uo-fbD1u0Q,1
1086,True,True,1,True,False,True,True,Jx8vvRXwfCjkiaofXuNe8g,1
1087,True,True,1,True,False,True,False,6UzLtXTdLJKNHmn70J29Ig,1
1088,True,True,1,True,False,True,True,krZ5_FIbqoJ0_viFpAPrDQ,1
1089,True,False,1,True,False,True,True,dGF7wLT0zN4-lVaf5LIG6Q,1
1090,True,True,1,True,False,True,True,tNOLXgYTykXmLaAZnvo1vg,1
1091,True,True,1,True,False,True,True,3RRvxFR5V_p4NicI7DGVEA,1
1092,True,True,1,True,False,True,True,dUOZB3F9187M8UjbAxTAkQ,1
1093,False,False,1,True,False,False,False,iCUYFHzotxgpi3PxopT5zQ,1
1094,True,True,1,True,False,True,True,O8wgk23gex2Dwktm1gd_Lg,1
1095,True,True,1,True,False,True,False,p9atmpwTa7rC3UpVFmy3cQ,1
1096,True,True,1,True,False,True,True,F-eHPbdh9bl8aeYDRws4BQ,1
1097,True,False,1,True,False,True,True,i8d8SAkHHi1t9qvu6BLvVQ,1
1098,True,False,1,True,False,True,True,8fGCwxodHba1u8p3rfv8bw,1
1099,True,True,1,True,False,True,True,EFmE-uiATwFD7nAiBWeW9g,1
1100,False,True,1,True,False,True,True,-O_fh3A0IdvR_sg--mmoPQ,1
1101,True,True,1,True,False,False,False,TxJ_LSVVkRqSrIJYlY9P-Q,1
1102,True,False,1,True,False,True,True,ZU9RrYZxqZufw0ya_HRqJw,1
1103,True,True,1,True,False,True,True,ujscft15GkpvxcqT4FoAOg,1
1104,True,True,1,True,False,True,False,2kWw4GEEZdSPuTc6KV_aRA,1
1105,True,True,1,True,False,False,False,zD-td8I8CA4hctM0hbZ0JA,1
1106,False,True,1,True,False,True,True,mq_bbdY46DlwI9tj3bEXtA,1
1107,True,False,1,False,False,False,False,M6HLdXfSf9Zpj1y8xxfimg,1
1108,True,False,1,True,False,True,True,rKe7iEiqe8TVqvwZLdlhRA,1
1109,True,False,1,True,False,True,True,9IPELhqCGHHrn9vCB15eJQ,1
1110,True,True,1,True,False,True,True,QuZedyMTfhVwAYONCvtCVg,1
1111,True,True,1,True,False,True,True,MYVWCT18urcDDPl7nJ5cFg,1
1112,True,True,1,False,False,True,False,_v5nee_TGC_OQm0EPimqSw,1
1113,True,True,1,False,False,False,False,1ZZyf6WsmY8tMyYQzhaXMg,1
1114,False,False,1,True,False,True,False,XYoyLbHwbBJShaZltxsAYQ,1
1115,True,False,1,True,False,True,False,bKiZJTI0-zrH7n4xM5kHcA,1
1116,True,True,1,True,False,True,False,K_WZrMHAjqZ5DThAw4ZKMQ,1
1117,True,True,1,True,False,True,True,IutQN-u-d_T4Ra0MMHKeIw,1
1118,True,True,1,True,False,False,False,mn37iw7MSjkoDqozfPMuJA,1
1119,True,True,1,True,False,True,True,l3iL7NiBEYp9nE3wLmm7-Q,1
1120,True,True,1,True,False,True,False,GYHWq-z0LgPExIYNmpQ3hg,1
1121,True,True,1,True,False,True,False,GGmioYZou5FlJ5vf2-qLmQ,1
1122,True,True,1,True,False,True,True,LCgW18MB2zATcvfE_EoixA,1
1123,True,True,1,True,False,True,True,NsthHtVZPiTt3Zn7Wh5uLA,1
1124,True,False,1,True,False,True,True,P2YTnJHCnrO8aprZF3odvQ,1
1125,True,False,1,True,False,True,True,haQDlvoWQA1wTTkdcuWWTw,1
1126,True,True,1,True,False,True,True,iAP8eZ847uCHLS-r81jUFg,1
1127,True,True,1,True,False,True,True,35BuVcbDU7D9mjmruxmnEw,1
1128,False,False,1,True,False,True,True,pNcAnMQlDHDgTwUmlpYcQw,1
1129,True,True,1,True,False,True,True,pJEcurjEG0FeMmVbS5Yp7A,1
1130,False,False,1,True,False,False,False,eHiwKescTxEtPDZNLRp2sw,1
1131,True,True,1,True,False,True,True,nGFWg8F1dvDW3iasvyOEBg,1
1132,True,True,1,True,False,True,True,sz5ERF_5aciZqE1ivA9Y_Q,1
1133,True,False,1,False,False,False,False,pmOE6L49V7vcLRTEDD0Snw,1
1134,True,True,1,True,False,True,True,yqJ89p_tNhW0NYMjJbQl6Q,1
1135,True,True,1,True,False,True,True,MTjS4g__WMgA-PPMjCL4fQ,1
1136,True,True,1,True,False,True,True,9u2jPq16W7yf_4mQiAhSyQ,1
1137,True,False,1,True,False,True,True,T2oyb1q64y7I1hFHhPLFig,1
1138,True,True,1,True,False,True,True,nUfx921sp44DDiZWa1P3wQ,1
1139,True,True,1,True,False,True,True,E6WheRR9KwPwSs7k8Z7h0g,1
1140,True,True,1,True,False,True,True,qXctAMyV6n9PSjPQuUSEpw,1
1141,True,True,1,True,False,False,False,_oDGsIhkteFjaa-TfNCF5g,1
1142,False,True,1,True,False,True,True,dMWdmZn_H3ym8zeaY90D6w,1
1143,True,True,1,True,False,True,False,KtpZkMxiOp1V9NEqMSMO3w,1
1144,True,True,1,True,False,False,False,g_0U8kzf5iTMJ-I9E3MWlA,1
1145,True,False,1,True,False,False,False,dsn0I8baOgtiKX0NkeVguA,1
